# Simulated random data file for batch processing using aboveground biomasss data
# timestamp: 2021-03-31 15:52:11
# ISR
# ------------------------

"varX","varY"
"Old",26.4236914698401
"Middle",39.6201688115142
"Middle",624.810790007714
"Old",168.641291039751
"Young",68.9303085371742
"Young",4.6875929697662
"Middle",28.8960816489975
"Young",118.410372386868
"Middle",148.862737456051
"Old",69.7946883717069
"Young",66.7118443885481
"Young",3.60669310959229
"Old",14.5823650662568
"Young",55.0583399335469
"Middle",317.912305016378
"Young",48.5220895492096
"Old",52.8189369195183
"Young",68.7726101257378
"Middle",1.80403476756641
"Old",4.43178673312629
"Middle",47.2582482462613
"Middle",65.0051171526755
"Middle",421.418876659779
"Old",189.627657703131
"Young",572.966508358035
"Young",47.2203766967995
"Middle",32.9478481128068
"Young",190.145848956321
"Old",380.731180426696
"Middle",44.8301309038174
"Middle",75.1772108161281
"Old",46.4643465040341
"Young",4.37683517919902
"Young",95.5425036975153
"Old",3.00394082828278
"Middle",128.204459794685
"Old",70.9149148183021
"Middle",17.4401814971987
"Middle",31.3411387847851
"Old",76.7245907516504
"Old",228.3139699253
"Young",118.183841727256
"Young",0.132966656652761
"Middle",21.0006370371954
"Young",742.87569603305
"Middle",170.140519012571
"Young",61.7900911309959
"Young",18.9415192225433
"Middle",1.50866481305496
"Young",1.73472022328102
"Young",46.2399944478343
"Young",86.4037352029407
"Middle",30.5655496056491
"Old",147.14318763311
"Old",258.20029194591
"Old",443.20190420067
"Old",208.833903060422
"Old",69.976755316115
"Middle",24.2411761361639
"Old",1.00222130712844
"Middle",479.196135091188
"Old",81.1081472293675
"Middle",287.952356001733
"Young",47.3259666659855
"Middle",81.4403543318988
"Middle",1.20883678264623
"Middle",71.4415909436165
"Young",13.6548621778884
"Middle",3.98244781160481
"Middle",15.4064258611382
"Young",31.0059215693796
"Young",45.2333547718415
"Young",35.0776667375145
"Young",525.349883499333
"Young",64.8875028436975
"Old",116.299901956625
"Middle",181.132213683678
"Old",138.610605348264
"Young",0.684959578947148
"Middle",761.555281641541
"Young",26.2405925919125
"Old",45.1382036001654
"Middle",5.79149444897384
"Middle",63.9120695606514
"Young",201.373042184257
"Old",8.76930460538735
"Young",269.916284227043
"Young",10.1616308248217
"Old",19.805974350183
"Old",290.363322389734
"Young",93.4717558411673
"Middle",4.29195990550039
"Old",5.22321859696531
"Young",1406.51009802691
"Young",114.337233501771
"Old",198.647253543772
"Young",514.366160333709
"Young",4.38854676173852
"Young",4.34352081777186
"Old",8.04713080715768
"Middle",200.313291952163
"Middle",427.379727180408
"Old",15.5482079861963
"Old",11.9477258227112
"Young",69.6564661488011
"Middle",26.4278613174183
"Old",86.467314579133
"Old",98.9780708084146
"Old",1.8275144337378
"Old",11.8328158466468
"Young",384.131974718982
"Middle",85.2708771772295
"Young",40.8044534558925
"Young",8.78050722200983
"Old",186.747982467048
"Young",6.3386032872897
"Young",46.9860229388823
"Young",35.1030683178407
"Old",17.6780783664155
"Middle",142.812803901324
"Young",200.82700642347
"Young",39.2756337142021
"Middle",141.02036434233
"Middle",15.0984750036626
"Middle",401.210723760118
"Middle",1.10976006141205
"Old",6.35822329734678
"Old",214.510574685821
"Old",292.640928856854
"Old",124.190012963576
"Middle",9.79112163818596
"Young",60.2961683352583
"Old",164.553430653185
"Middle",378.937218994668
"Middle",86.1186093673835
"Middle",75.4534867021048
"Old",16.3048231856163
"Old",40.1611789583065
"Young",60.4979194158249
"Young",40.7809993516639
"Young",5.62791201820117
"Young",104.959571535137
"Young",14.1658658135881
"Middle",69.646859442225
"Middle",58.6600001323192
"Middle",268.080452467524
"Old",2.74676194517015
"Middle",201.795819106313
"Middle",55.064344555849
"Middle",240.075463643611
"Middle",43.1384061077919
"Old",9.7045218430462
"Middle",94.0369156620846
"Old",170.577816216367
"Middle",460.184591619359
"Young",102.187909617071
"Young",11.224498175944
"Middle",39.3909449245528
"Middle",259.271802773627
"Old",120.583914786807
"Middle",5.36082424218941
"Old",3.96406217578252
"Old",175.095393957998
"Middle",22.9415258717597
"Young",191.798495520344
"Young",91.6104396310293
"Middle",6.58152609740656
"Young",12.9909565344583
"Middle",14.2829761683738
"Middle",108.607881178927
"Young",31.9860264944303
"Young",84.3668919263026
"Old",95.8657099084405
"Old",74.4764517835478
"Old",33.7135915113306
"Middle",52.7900585572184
"Old",0.537906702943795
"Old",360.838527223806
"Middle",414.237346487375
"Old",172.041309561816
"Middle",89.0296940080464
"Old",65.3203978585359
"Old",186.67381666206
"Middle",649.708530208022
"Old",13.3691371876901
"Old",264.913570004253
"Young",171.546613090475
"Young",108.295849848386
"Middle",92.3853542351445
"Young",304.83204927001
"Old",41.1035165736425
"Old",44.1624641489178
"Middle",171.902424315044
"Young",252.969390077289
"Old",125.376442585058
"Middle",3.76257014064813
"Young",50.8611143675753
"Young",41.5109076171246
"Middle",125.396947809113
"Young",4.11321593777609
"Middle",28.8049771946275
"Old",10.5143320314318
"Young",38.4241789466925
"Young",391.937457241908
"Old",34.2962289355717
"Middle",0.0732163316271821
"Young",308.770742266606
"Young",20.0212015767311
"Old",9.44244919830037
"Middle",158.328200352488
"Old",0.560264726740074
"Old",321.266583318538
"Old",31.4914082814793
"Young",47.1380382728851
"Old",872.241769317794
"Middle",282.328394542624
"Old",123.568164061573
"Middle",196.405314520773
"Young",37.9222267954141
"Middle",39.6068717954768
"Old",55.4293573068336
"Young",39.7908475792244
"Old",86.3321716318207
"Young",0.730133344006989
"Young",173.67584384183
"Young",1.32565803173868
"Middle",90.5435944225125
"Middle",192.008950047331
"Old",31.3428410287794
"Young",117.667087870157
"Middle",182.113463668037
"Middle",75.2579577522975
"Middle",380.636058177183
"Old",12.9742175446941
"Old",43.820617067591
"Young",305.258620723005
"Middle",5.97190414683249
"Old",3.52894083601572
"Middle",128.736184609767
"Middle",30.8099484130594
"Middle",386.549836180254
"Middle",112.025677035591
"Old",63.1527199393109
"Middle",104.279100203804
"Old",80.1482907682098
"Middle",35.2881485339162
"Old",45.6775453042261
"Middle",3.77440747912391
"Old",255.309585271317
"Middle",15.8296977027642
"Young",268.926921977158
"Middle",77.3789370028967
"Young",0.677995177785766
"Old",224.345107800051
"Middle",3.66679862148119
"Middle",123.406373647113
"Middle",395.263791335195
"Middle",0.650240958225516
"Old",417.496417591792
"Middle",218.803466750467
"Middle",156.525071402129
"Young",15.0603295356033
"Young",15.2479233172776
"Middle",0.0232093378620171
"Old",18.2257590795729
"Old",63.2866095110165
"Middle",350.731303260618
"Middle",572.620527684032
"Young",24.7305060175371
"Young",688.155513331863
"Middle",86.7076206349614
"Young",11.3731513374172
"Young",2.50981123014664
"Young",32.6450653841216
"Old",97.4602177421061
"Old",210.492344182234
"Young",0.623271881779584
"Young",5.31634898000705
"Old",1.89724275430158
"Middle",647.358359940491
"Old",55.6408756727052
"Old",348.175904190529
"Young",34.5211660948573
"Middle",113.918830888906
"Old",49.0557413263534
"Old",15.2865340034072
"Young",63.3965609418608
"Young",195.984386985604
"Old",13.4808894782807
"Middle",562.410079268371
"Middle",9.75450937494874
"Middle",122.708789353183
"Middle",107.802247322148
"Middle",49.782120730588
"Young",158.638442561832
"Young",16.1047693692143
"Young",209.75829379776
"Middle",348.91491871519
"Young",135.714383647758
"Young",204.685078727155
"Old",37.0824022327334
"Old",29.5699359495979
"Old",57.1738608184593
"Young",0.0200113783830386
"Young",4.25663891631182
"Young",188.491739959363
"Young",33.2010680435447
"Young",9.72645421414157
"Middle",32.4936363270578
"Middle",174.11210019438
"Young",314.84742271489
"Middle",114.988503868601
"Old",516.152482961285
"Middle",93.4772168834158
"Young",476.030385119328
"Old",102.095374676858
"Young",97.734830873821
"Middle",10.3743160847717
"Middle",66.1835838635212
"Old",12.2794152392324
"Middle",2.11982620737509
"Middle",287.000485650164
"Middle",326.201341553218
"Middle",17.5413727282379
"Old",1.53063837144389
"Young",204.621720686905
"Old",37.6226721497003
"Young",200.232814230601
"Young",637.020040713527
"Old",5.99098097308687
"Middle",11.8289342017759
"Young",74.9371343714823
"Middle",451.205467145781
"Old",986.445877980139
"Middle",86.7690115099277
"Middle",4.23282639816529
"Old",185.259731581443
"Old",230.268974144795
"Young",44.6307191267799
"Middle",129.370291956849
"Middle",169.213060309676
"Middle",215.768246292279
"Middle",381.087936638042
"Young",105.166959671151
"Middle",254.073948803631
"Middle",513.400217474642
"Middle",220.687478684869
"Old",2.68380789828763
"Old",1.70896965722195
"Young",159.120200094927
"Middle",32.2811390331222
"Young",119.016453740115
"Middle",152.75569879186
"Old",243.080486630861
"Middle",105.701240470162
"Middle",108.804042357915
"Young",4.11744025325483
"Middle",1.92698535972453
"Old",129.594699123416
"Middle",48.1463914735467
"Young",688.107499119535
"Young",4.382602355908
"Young",97.9103624790025
"Old",2.78111926617116
"Middle",29.2569945817358
"Middle",209.194794225097
"Old",56.6856324337941
"Young",110.514440366804
"Old",38.1716884992279
"Old",20.8637276388927
"Old",15.4044119372501
"Middle",9.26819975744258
"Old",13.7157332466994
"Middle",384.576907463504
"Young",1.20845272892324
"Old",54.5100889490226
"Old",2.88275109678415
"Old",4.17624186783015
"Old",171.240882904353
"Young",213.590591598346
"Young",20.4955852686572
"Young",83.8311279851667
"Old",58.9480733217884
"Middle",80.509152777912
"Young",130.397503967021
"Old",488.83689221532
"Young",376.862661794099
"Young",42.8486964120027
"Middle",19.5187281574534
"Young",83.928203895978
"Middle",73.6195708403326
"Old",106.262638900317
"Old",311.090191607961
"Young",726.974597552298
"Middle",446.124604832705
"Middle",158.00545861552
"Middle",37.9498356506746
"Middle",214.792700777372
"Young",70.3891815622407
"Young",7.93689515400722
"Old",50.0591351125108
"Young",184.915627987281
"Middle",507.452144150334
"Middle",77.1801156978294
"Young",1.63658669963324
"Old",0.409163573684869
"Young",29.7492102562072
"Old",404.410031798648
"Middle",106.526511653314
"Young",664.886983876422
"Old",35.4377057800586
"Old",3.40119458909784
"Middle",30.6000413642633
"Old",7.10319850672582
"Middle",98.3683810844008
"Young",121.722919628159
"Old",122.018974489541
"Middle",216.023133264614
"Old",15.5370767341872
"Old",271.529104944182
"Old",28.9772337019746
"Old",22.4490570517686
"Young",15.0684249382257
"Young",26.4173760586102
"Middle",1.37107683341841
"Young",50.9344654371151
"Middle",13.4023087250737
"Middle",76.4141045395678
"Young",0.0728774488701436
"Old",414.07600357662
"Old",13.9544980940001
"Old",353.060649859691
"Old",581.352684488956
"Middle",248.34411852192
"Middle",68.3627617264481
"Young",68.7037735776619
"Middle",49.4966857108966
"Middle",206.623383131774
"Old",41.3713161674477
"Old",7.44540480259511
"Young",4.35179231592018
"Old",0.760661750071911
"Old",176.276058514011
"Old",45.0585477228071
"Middle",45.4042225497005
