# Simulated random data file for batch processing using aboveground biomasss data
# timestamp: 2021-03-31 15:52:10
# ISR
# ------------------------

"varX","varY"
"Young",329.10562073188
"Middle",184.225803238608
"Young",0.00356760090694098
"Old",1.59575842888134
"Young",112.973201406811
"Middle",826.508860095735
"Old",66.5543841721527
"Middle",8.49140361486416
"Middle",655.040729175879
"Young",323.835763781606
"Middle",55.3587242270861
"Middle",79.8125710013883
"Young",89.355272476597
"Young",427.926034495255
"Old",25.2798057608549
"Young",67.9320026796225
"Middle",19.0823878472182
"Young",24.9202021204693
"Middle",15.860345028517
"Middle",229.621269088811
"Old",19.7048619411105
"Old",151.500682261628
"Young",7.35974096230368
"Old",18.3167415612016
"Old",7.35130331672737
"Young",17.6602463524906
"Old",53.2562448081884
"Middle",135.79486250659
"Old",1.25612318380886
"Middle",1473.78947040536
"Old",0.961180076875557
"Middle",32.8519186519975
"Old",50.0385914215441
"Middle",11.5275198220211
"Old",119.83429018306
"Young",112.696007284029
"Old",771.264388416194
"Middle",169.722382738965
"Middle",396.749158938771
"Young",8.84662751012237
"Middle",17.2084829735284
"Middle",0.285726433374905
"Old",22.6266945806166
"Old",0.969475301504389
"Young",8.58851840715614
"Middle",71.7154834033262
"Old",206.387965124801
"Young",210.442331281173
"Old",111.809108171148
"Young",58.46114610643
"Young",106.632210604248
"Old",47.1184873066682
"Young",40.7306485604863
"Young",62.3337633686186
"Old",92.1178843040801
"Old",20.5556237940141
"Old",7.98160463025719
"Middle",108.256016836201
"Old",78.1370820754666
"Middle",26.3255159899833
"Middle",98.5680301738711
"Young",13.3408000723353
"Middle",194.748113827879
"Middle",19.4687275124287
"Young",73.3140960844582
"Young",19.3200552141432
"Old",78.4042622485765
"Old",62.0640250500598
"Middle",71.0944306144791
"Young",182.724837133447
"Young",298.563291364273
"Middle",0.228999085222481
"Young",50.0277788203568
"Middle",160.378970572381
"Old",119.191814045461
"Middle",215.387230583372
"Old",219.047202609893
"Old",190.499852336172
"Old",27.8267219911131
"Middle",89.3811283557977
"Young",13.2177665343689
"Young",89.5944314907381
"Middle",56.0851559895544
"Old",14.4441025891072
"Old",97.3054341814568
"Middle",77.5928105234424
"Young",7.10986525822293
"Young",237.337063012257
"Old",37.7793372772329
"Old",385.890793966199
"Young",1.49107961820324
"Middle",0.492065040924184
"Old",7.16313262677191
"Middle",28.8892536235847
"Old",205.874551875009
"Young",92.8112819350232
"Middle",374.624777003454
"Old",1023.63088342282
"Old",234.617307093871
"Young",13.654306746789
"Middle",50.720392852929
"Middle",6.88017153050881
"Old",112.244392625732
"Young",317.266280157234
"Middle",17.8803504972947
"Old",72.5801933931308
"Old",54.9085827053112
"Old",125.084881339412
"Young",57.9831385707378
"Young",68.2213051716425
"Old",225.850264143778
"Young",22.2766022165345
"Middle",413.775191163213
"Young",414.73084953634
"Young",161.136858273233
"Old",71.0137504396006
"Young",158.945572225336
"Old",12.3125993175133
"Old",153.504006544601
"Old",43.80411622219
"Old",27.5922612599671
"Old",213.591419928957
"Young",44.2581659035264
"Middle",0.0118509168018917
"Young",126.413811508426
"Young",86.7640723661685
"Young",20.593062702127
"Middle",22.0469206107465
"Old",426.654320812746
"Young",9.49878658361367
"Old",48.6273901134065
"Middle",8.31562611969936
"Middle",36.9292147294847
"Young",312.644415424715
"Young",83.6751501463626
"Old",57.6013271997873
"Old",122.040982422569
"Middle",750.871223766638
"Old",0.736124073814671
"Middle",32.3723348242745
"Young",3.33548305993659
"Old",3.29938550846012
"Young",421.159606160663
"Old",6.25313156252593
"Old",321.181680600039
"Middle",140.293813668315
"Middle",9.85829227477636
"Old",835.531429575318
"Young",13.9608377309338
"Old",74.7502858334461
"Young",55.9307933595729
"Old",138.743081699526
"Young",61.5266105068352
"Old",20.8195889904211
"Old",505.540254083043
"Old",186.167638480679
"Young",11.9637255733286
"Young",3.57655310258364
"Young",518.454555976404
"Young",32.5947355931508
"Middle",104.772147204508
"Old",0.386069425726767
"Middle",170.793928115931
"Young",237.448786685221
"Middle",2.59905067847131
"Young",463.590013185351
"Old",390.55336902924
"Old",13.075750487354
"Young",221.161400443942
"Young",17.2293999854949
"Old",322.829428643258
"Young",26.777030715186
"Old",54.5797506621418
"Old",190.990064920341
"Young",53.171409046071
"Young",36.685846565941
"Young",88.9096530652773
"Young",106.552426069349
"Old",41.4463944788059
"Middle",2.56503958878332
"Old",15.5947620140565
"Middle",12.6225324030465
"Middle",382.685762374993
"Middle",90.8197614004555
"Old",7.55506754116837
"Old",153.186593362962
"Young",3.24836723127107
"Old",26.275155144085
"Young",202.642243508918
"Middle",167.722849263984
"Old",9.44509419252632
"Old",337.265757190073
"Middle",28.8011266239853
"Old",52.4787780356557
"Middle",1287.56755519261
"Middle",266.732098350919
"Young",339.125415418294
"Middle",83.8931050661563
"Young",57.0851218529141
"Young",38.6507918878363
"Middle",73.0501307363061
"Old",17.6840970892712
"Old",731.043455594182
"Middle",188.125453244756
"Young",0.593053023821507
"Middle",20.5386403128191
"Young",112.436642698344
"Old",18.7155714798134
"Young",273.104094600844
"Old",228.162774087832
"Young",14.0241028970623
"Middle",2.30653748873888
"Middle",60.8886655010394
"Middle",179.708432968814
"Middle",92.4920957507059
"Old",32.8584766511021
"Old",51.4374180644114
"Young",90.8055293227274
"Middle",208.969596164202
"Old",254.288179508777
"Young",14.4122547164718
"Old",456.42794267731
"Middle",166.465110797437
"Old",3.27427761110725
"Young",122.258379881348
"Young",319.887162178104
"Young",37.820823261936
"Middle",20.9134121273362
"Young",322.65292238346
"Young",70.6180581203272
"Middle",141.188070494032
"Middle",278.898981996685
"Middle",102.219821380435
"Young",99.1140343437419
"Middle",21.7566883746553
"Young",22.9616949564281
"Middle",87.4828228347999
"Old",93.7821966555149
"Old",11.3129347030059
"Middle",43.2006037273376
"Old",743.304600826499
"Young",225.208376530905
"Middle",9.27228837382233
"Old",509.130912939732
"Middle",29.2795406595164
"Young",39.3881285108106
"Old",1.22065800722119
"Young",336.55268502357
"Old",4.77471018517234
"Middle",82.0518051107555
"Young",26.375436843313
"Old",476.399581682744
"Young",130.800911080628
"Old",198.633614903963
"Old",37.5695447657329
"Middle",73.9136483331437
"Young",478.480192312087
"Young",210.747154532734
"Young",66.7227746482333
"Young",84.1027446059918
"Middle",38.9419681896005
"Old",201.212771646451
"Middle",180.725852231549
"Young",22.0486580295226
"Old",7.65398431154481
"Old",9.39518411878282
"Middle",61.4175047726835
"Old",229.315423671517
"Middle",0.52265928618842
"Old",167.434907055046
"Old",662.066063463787
"Old",11.7701070569183
"Young",36.9546474784335
"Young",0.160317114281857
"Old",4.57759740050234
"Old",602.365776383553
"Middle",48.3771038795937
"Old",19.5471913135337
"Old",10.1401114458476
"Young",166.103752164592
"Middle",1.65612296182153
"Young",174.473383055798
"Young",12.9339303735423
"Middle",26.2232566912715
"Old",29.9950398210478
"Old",70.9505748824395
"Middle",95.3119049401412
"Young",52.3069127101298
"Old",15.4113439524883
"Young",40.9495411167005
"Young",214.693339452172
"Young",0.0580489730334581
"Old",13.9253284388877
"Middle",58.0475288068607
"Middle",47.2256798925825
"Young",183.853734347977
"Middle",246.429722683381
"Old",2.63553354324257
"Young",495.801706104801
"Young",5.49705902871132
"Middle",99.555089827343
"Old",35.9533218042724
"Middle",7.70461002927216
"Middle",10.0803075687758
"Young",5.0990015870735
"Old",0.822642408749621
"Young",16.3966273422247
"Middle",33.8887967137068
"Middle",324.872740509195
"Young",32.3208187086723
"Middle",372.825936591609
"Old",177.623016229113
"Old",40.4648586168583
"Middle",1.33277517907464
"Middle",68.6807693042357
"Young",11.939761989986
"Old",170.513695979606
"Middle",32.1702769566352
"Middle",60.7516756815028
"Young",37.1082775161963
"Middle",8.26632964535317
"Old",139.062198660937
"Middle",322.465244288854
"Old",38.5804779246663
"Old",12.719264143086
"Middle",86.629553552528
"Young",28.1249690286227
"Old",27.903574472002
"Young",21.1493150564442
"Middle",59.3356252782146
"Middle",174.648639088643
"Old",50.2554583930776
"Young",113.193871166935
"Middle",22.1911833863686
"Old",217.711654674197
"Old",975.643048607175
"Old",16.2380096537084
"Young",21.0944208970187
"Middle",29.4082622109276
"Old",220.981527279952
"Old",592.203890769983
"Young",9.13670049559395
"Young",250.635451474102
"Young",21.1178080025913
"Young",47.2187105426999
"Old",45.6627389586693
"Middle",0.805817408756645
"Young",491.300708652996
"Young",41.5732486381807
"Old",44.3160561658875
"Middle",37.6259171352413
"Old",68.8695139529385
"Middle",82.5189604456423
"Middle",3.91380401816889
"Middle",1.34843188704398
"Middle",179.80741274201
"Young",333.087523249892
"Young",106.140347331776
"Old",27.5484915983291
"Old",0.0996040974941426
"Old",2.29136499796138
"Young",63.3695183264882
"Middle",34.206169979144
"Young",1273.37632818713
"Young",38.1164900847817
"Young",54.6424437535419
"Old",415.061287382915
"Old",147.77793560131
"Young",4.6263084475961
"Middle",456.995361447889
"Old",30.8587769747776
"Young",69.9072617293065
"Old",18.6181298056393
"Young",233.774548757451
"Young",1138.04989163653
"Middle",2.51165400044976
"Young",218.304719971641
"Middle",71.8544498811412
"Middle",378.134285163545
"Old",305.766929893948
"Middle",24.9371223020858
"Young",0.0819275132699738
"Young",72.049878802694
"Young",2.42336507047783
"Old",174.136229782443
"Middle",1.48829770205134
"Old",200.233533306623
"Old",146.295355386849
"Young",17.2380284828904
"Middle",418.35721168148
"Old",0.57232258527302
"Young",313.01830895561
"Old",284.778184443543
"Middle",42.6166964099545
"Middle",33.6301877575229
"Young",0.018883618728473
"Young",872.443918088259
"Young",377.678821394595
"Middle",5.44279825578388
"Young",97.2037253257698
"Old",42.7743913469494
"Middle",20.2249939719782
"Old",8.46833381034851
"Young",377.188201095026
"Middle",305.081596896716
"Middle",351.952203133774
"Old",6.15991397445688
"Young",35.7207144392642
"Young",534.323619800273
"Middle",221.036648053105
"Old",34.3953102049342
"Old",57.316147568283
"Middle",65.2777659868062
